,Restaurant,Category,Items,Calories,Protein (g),Carbs (g),Sodium (mg),Sugars (g)
1954,dunkindonuts,bakery-sandwiches,Turkey Cheddar Bacon on a French Roll,460,28,55,1370.0,4.0
1955,dunkindonuts,beverage flavors,Flavor Shot in Medium Beverage,10,0,1,0.0,0.0
1956,dunkindonuts,breakfast sandwices,Angus Steak Big N’ Toasted,620,34,43,1290.0,4.0
1957,dunkindonuts,breakfast sandwices,"Bacon, Egg & Cheese on Biscuit",470,18,38,1310.0,4.0
1958,dunkindonuts,breakfast sandwices,"Bacon, Egg & Cheese on Croissant",480,19,40,940.0,6.0
1959,dunkindonuts,breakfast sandwices,"Bacon, Egg & Cheese on English Muffin",290,16,32,700.0,2.0
1960,dunkindonuts,breakfast sandwices,"Bacon, Egg & Cheese on a Plain Bagel",460,23,67,1200.0,7.0
1961,dunkindonuts,breakfast sandwices,Big n’ Toasted™,530,26,43,1360.0,4.0
1962,dunkindonuts,breakfast sandwices,Chicken Biscuit,540,21,51,1380.0,6.0
1963,dunkindonuts,breakfast sandwices,Egg & Cheese on Biscuit,420,14,37,1100.0,4.0
1964,dunkindonuts,breakfast sandwices,Egg & Cheese on Croissant,440,15,40,730.0,5.0
1965,dunkindonuts,breakfast sandwices,Egg & Cheese on English Muffin,240,12,32,490.0,2.0
1966,dunkindonuts,breakfast sandwices,Egg & Cheese on a Plain Bagel,410,19,67,980.0,7.0
1967,dunkindonuts,breakfast sandwices,Egg White Turkey Sausage Flatbread,280,18,32,770.0,4.0
1968,dunkindonuts,breakfast sandwices,Egg White Veggie Flatbread,280,16,32,690.0,3.0
1969,dunkindonuts,breakfast sandwices,Glazed Donut Breakfast Sandwich,360,13,32,720.0,13.0
1970,dunkindonuts,breakfast sandwices,"Ham, Egg & Cheese on Biscuit",450,18,38,1380.0,4.0
1971,dunkindonuts,breakfast sandwices,"Ham, Egg & Cheese on Croissant",460,20,40,1010.0,5.0
1972,dunkindonuts,breakfast sandwices,"Ham, Egg & Cheese on English Muffin",280,17,34,770.0,3.0
1973,dunkindonuts,breakfast sandwices,"Ham, Egg & Cheese on a Plain Bagel",440,24,67,1260.0,7.0
1974,dunkindonuts,breakfast sandwices,Hot and Spicy Breakfast Sandwich,550,28,68,1330.0,8.0
1975,dunkindonuts,breakfast sandwices,Sausage Biscuit,530,14,36,1260.0,3.0
1976,dunkindonuts,breakfast sandwices,"Sausage, Egg & Cheese on Biscuit",630,22,38,1620.0,4.0
1977,dunkindonuts,breakfast sandwices,"Sausage, Egg & Cheese on Croissant",650,24,41,1250.0,5.0
1978,dunkindonuts,breakfast sandwices,"Sausage, Egg & Cheese on English Muffin",450,21,32,1010.0,2.0
1979,dunkindonuts,breakfast sandwices,"Sausage, Egg & Cheese on a Plain Bagel",620,27,67,1510.0,7.0
1980,dunkindonuts,breakfast sandwices,Smoked Sausage Breakfast Sandwich,550,21,36,1510.0,4.0
1981,dunkindonuts,breakfast sandwices,Turkey Sausage Breakfast Sandwich,390,23,35,860.0,2.0
1982,dunkindonuts,cider,Apple Cider Large,260,0,66,85.0,66.0
1983,dunkindonuts,cider,Apple Cider Medium,180,0,45,55.0,45.0
1984,dunkindonuts,cider,Apple Cider Small,120,0,31,40.0,31.0
1985,dunkindonuts,cider,Apple Cider XLarge,320,0,80,100.0,80.0
1986,dunkindonuts,cider,Iced Apple Cider Large,260,0,66,95.0,66.0
1987,dunkindonuts,cider,Iced Apple Cider Medium,180,0,45,65.0,45.0
1988,dunkindonuts,cider,Iced Apple Cider Small,120,0,31,45.0,31.0
1989,dunkindonuts,coffee,Blueberry Coffee Small,15,0,2,5.0,0.0
1990,dunkindonuts,coffee,Caramel Coffee Small,10,0,2,5.0,0.0
1991,dunkindonuts,coffee,Caramel Mocha Coffee Large,230,3,53,40.0,48.0
1992,dunkindonuts,coffee,Caramel Mocha Coffee Medium,170,2,39,30.0,36.0
1993,dunkindonuts,coffee,Caramel Mocha Coffee Small,110,2,26,20.0,24.0
1994,dunkindonuts,coffee,Caramel Mocha Coffee XLarge,280,4,66,50.0,60.0
1995,dunkindonuts,coffee,Caramel Mocha Coffee with Cream Large,340,5,55,65.0,48.0
1996,dunkindonuts,coffee,Caramel Mocha Coffee with Cream Medium,260,3,41,50.0,36.0
1997,dunkindonuts,coffee,Caramel Mocha Coffee with Cream Small,170,2,27,30.0,24.0
1998,dunkindonuts,coffee,Caramel Mocha Coffee with Cream XLarge,430,6,68,80.0,60.0
1999,dunkindonuts,coffee,Caramel Mocha Iced Coffee Large,230,4,54,45.0,48.0
2000,dunkindonuts,coffee,Caramel Mocha Iced Coffee Medium,180,3,41,35.0,36.0
2001,dunkindonuts,coffee,Caramel Mocha Iced Coffee Small,120,2,27,25.0,24.0
2002,dunkindonuts,coffee,Caramel Mocha Iced Coffee with Cream Large,350,5,56,70.0,48.0
2003,dunkindonuts,coffee,Caramel Mocha Iced Coffee with Cream Medium,260,4,42,50.0,36.0
2004,dunkindonuts,coffee,Caramel Mocha Iced Coffee with Cream Small,180,3,28,35.0,24.0
2005,dunkindonuts,coffee,Caramel Swirl Coconut Coffee Large,240,4,53,45.0,51.0
2006,dunkindonuts,coffee,Caramel Swirl Coconut Coffee Medium,180,3,40,30.0,38.0
2007,dunkindonuts,coffee,Caramel Swirl Coconut Coffee Small,120,2,27,20.0,25.0
2008,dunkindonuts,coffee,Caramel Swirl Coconut Coffee Xlarge,300,4,66,55.0,63.0
2009,dunkindonuts,coffee,Caramel Swirl Coconut Coffee with Cream Large,360,5,55,65.0,51.0
2010,dunkindonuts,coffee,Caramel Swirl Coconut Coffee with Cream Medium,270,4,41,50.0,38.0
2011,dunkindonuts,coffee,Caramel Swirl Coconut Coffee with Cream Small,180,3,28,35.0,25.0
2012,dunkindonuts,coffee,Caramel Swirl Coconut Coffee with Cream Xlarge,440,6,69,80.0,63.0
2013,dunkindonuts,coffee,Caramel Swirl Coconut Iced Coffee Large,250,4,55,45.0,51.0
2014,dunkindonuts,coffee,Caramel Swirl Coconut Iced Coffee Medium,180,3,41,35.0,38.0
2015,dunkindonuts,coffee,Caramel Swirl Coconut Iced Coffee Small,120,2,28,25.0,25.0
2016,dunkindonuts,coffee,Caramel Swirl Coconut Iced Coffee with Cream Large,360,6,57,70.0,51.0
2017,dunkindonuts,coffee,Caramel Swirl Coconut Iced Coffee with Cream Medium,270,4,42,50.0,38.0
2018,dunkindonuts,coffee,Caramel Swirl Coconut Iced Coffee with Cream Small,180,3,28,35.0,25.0
2019,dunkindonuts,coffee,Caramel Swirl Coffee with Cream Large,340,6,53,120.0,49.0
2020,dunkindonuts,coffee,Caramel Swirl Coffee with Cream Medium,250,4,40,90.0,37.0
2021,dunkindonuts,coffee,Caramel Swirl Coffee with Cream Small,170,3,27,60.0,24.0
2022,dunkindonuts,coffee,Caramel Swirl Coffee with Cream Xlarge,420,7,66,150.0,61.0
2023,dunkindonuts,coffee,Caramel Swirl Iced Coffee Large,230,5,52,100.0,49.0
2024,dunkindonuts,coffee,Caramel Swirl Iced Coffee Medium,170,4,39,75.0,37.0
2025,dunkindonuts,coffee,Caramel Swirl Iced Coffee Small,110,2,26,50.0,24.0
2026,dunkindonuts,coffee,Caramel Swirl Iced Coffee with Cream Large,340,6,54,125.0,49.0
2027,dunkindonuts,coffee,Caramel Swirl Iced Coffee with Cream Medium,260,5,41,90.0,37.0
2028,dunkindonuts,coffee,Caramel Swirl Iced Coffee with Cream Small,170,3,27,60.0,24.0
2029,dunkindonuts,coffee,Cinnamon Coffee Small,15,0,2,5.0,0.0
2030,dunkindonuts,coffee,Coconut Coffee Small,10,0,1,5.0,0.0
2031,dunkindonuts,coffee,Coffee Extra Large,15,1,2,15.0,0.0
2032,dunkindonuts,coffee,Coffee Large,10,1,2,15.0,0.0
2033,dunkindonuts,coffee,Coffee Medium,10,1,1,10.0,0.0
2034,dunkindonuts,coffee,Coffee Small,5,0,1,5.0,0.0
2035,dunkindonuts,coffee,Coffee with Cream Small,60,1,2,20.0,0.0
2036,dunkindonuts,coffee,Coffee with Cream and Sugar Small,120,1,19,20.0,17.0
2037,dunkindonuts,coffee,Coffee with Milk Small,25,1,2,20.0,1.0
2038,dunkindonuts,coffee,Coffee with Milk and Sugar Small,80,1,20,20.0,19.0
2039,dunkindonuts,coffee,Coffee with Skim Milk Small,15,2,3,25.0,2.0
2040,dunkindonuts,coffee,Coffee with Skim Milk and Splenda Large,45,3,8,45.0,3.0
2041,dunkindonuts,coffee,Coffee with Skim Milk and Splenda Medium,30,2,6,35.0,2.0
2042,dunkindonuts,coffee,Coffee with Skim Milk and Splenda Small,25,2,5,25.0,2.0
2043,dunkindonuts,coffee,Coffee with Skim Milk and Sugar Small,70,2,20,25.0,19.0
2044,dunkindonuts,coffee,Coffee with Splenda Large,25,1,5,15.0,0.0
2045,dunkindonuts,coffee,Coffee with Splenda Medium,15,1,3,10.0,0.0
2046,dunkindonuts,coffee,Coffee with Splenda Small,15,0,3,5.0,0.0
2047,dunkindonuts,coffee,Coffee with Sugar Small,60,0,18,5.0,17.0
2048,dunkindonuts,coffee,French Vanilla Coffee Small,10,0,1,5.0,0.0
2049,dunkindonuts,coffee,Hazelnut Coffee Large,25,1,2,15.0,0.0
2050,dunkindonuts,coffee,Hazelnut Coffee Medium,15,1,1,10.0,0.0
2051,dunkindonuts,coffee,Hazelnut Coffee Small,10,0,1,5.0,0.0
2052,dunkindonuts,coffee,Hazelnut Coffee XLarge,30,1,2,15.0,0.0
2053,dunkindonuts,coffee,Iced Coffee Large,20,1,3,15.0,0.0
2054,dunkindonuts,coffee,Iced Coffee Medium,15,1,2,10.0,0.0
2055,dunkindonuts,coffee,Iced Coffee Small,10,1,2,5.0,0.0
2056,dunkindonuts,coffee,Iced Coffee with Cream Small,70,1,3,20.0,0.0
2057,dunkindonuts,coffee,Iced Coffee with Cream and Sugar Small,120,1,20,20.0,17.0
2058,dunkindonuts,coffee,Iced Coffee with Milk Small,30,2,3,20.0,1.0
2059,dunkindonuts,coffee,Iced Coffee with Milk and Sugar Small,90,2,21,20.0,19.0
2060,dunkindonuts,coffee,Iced Coffee with Skim Milk Small,20,2,3,25.0,2.0
2061,dunkindonuts,coffee,Iced Coffee with Skim Milk and Splenda Large,60,3,10,45.0,3.0
2062,dunkindonuts,coffee,Iced Coffee with Skim Milk and Splenda Medium,40,3,8,35.0,2.0
2063,dunkindonuts,coffee,Iced Coffee with Skim Milk and Splenda Small,30,2,5,25.0,2.0
2064,dunkindonuts,coffee,Iced Coffee with Skim Milk and Sugar Small,80,2,21,25.0,19.0
2065,dunkindonuts,coffee,Iced Coffee with Sugar Small,70,1,19,5.0,17.0
2066,dunkindonuts,coffee,Iced Dunkin’ Dark® Roast Coffee with Cream and Sugar Large,250,3,40,40.0,35.0
2067,dunkindonuts,coffee,Iced Dunkin’ Dark® Roast Coffee with Cream and Sugar Medium,190,2,30,30.0,26.0
2068,dunkindonuts,coffee,Iced Dunkin’ Dark® Roast Coffee with Cream and Sugar Small,130,1,20,20.0,17.0
2069,dunkindonuts,coffee,Iced Dunkin’ Dark® Roast Coffee with Skim Milk and Splenda Large,60,3,10,50.0,3.0
2070,dunkindonuts,coffee,Iced Dunkin’ Dark® Roast Coffee with Skim Milk and Splenda Medium,40,3,8,35.0,2.0
2071,dunkindonuts,coffee,Iced Dunkin’ Dark® Roast Coffee with Skim Milk and Splenda Small,30,2,5,25.0,1.0
2072,dunkindonuts,coffee,Mocha Coffee Large,230,3,52,40.0,46.0
2073,dunkindonuts,coffee,Mocha Coffee Medium,170,2,39,30.0,34.0
2074,dunkindonuts,coffee,Mocha Coffee Small,110,1,26,20.0,23.0
2075,dunkindonuts,coffee,Mocha Swirl Coffee Extra Large,280,3,65,50.0,57.0
2076,dunkindonuts,coffee,Mocha Swirl Coffee Large,230,3,52,40.0,46.0
2077,dunkindonuts,coffee,Mocha Swirl Coffee Medium,170,2,39,30.0,34.0
2078,dunkindonuts,coffee,Mocha Swirl Coffee Small,110,1,26,20.0,23.0
2079,dunkindonuts,coffee,Mocha Swirl Coffee with Cream Extra Large,430,5,68,75.0,57.0
2080,dunkindonuts,coffee,Mocha Swirl Coffee with Cream Large,340,4,54,60.0,46.0
2081,dunkindonuts,coffee,Mocha Swirl Coffee with Cream Medium,260,3,41,45.0,34.0
2082,dunkindonuts,coffee,Mocha Swirl Coffee with Cream Small,170,2,27,30.0,23.0
2083,dunkindonuts,coffee,Mocha Swirl Iced Coffee with Cream Large,350,5,56,70.0,46.0
2084,dunkindonuts,coffee,Mocha Swirl Iced Coffee with Cream Medium,260,3,42,50.0,34.0
2085,dunkindonuts,coffee,Mocha Swirl Iced Coffee with Cream Small,180,2,28,35.0,23.0
2086,dunkindonuts,coffee,Pumpkin Coffee Large,210,4,47,95.0,45.0
2087,dunkindonuts,coffee,Pumpkin Coffee Medium,160,3,35,70.0,34.0
2088,dunkindonuts,coffee,Pumpkin Coffee Small,100,2,24,50.0,23.0
2089,dunkindonuts,coffee,Pumpkin Coffee Xlarge,260,5,59,115.0,57.0
2090,dunkindonuts,coffee,Pumpkin Coffee with Cream Large,330,6,49,120.0,45.0
2091,dunkindonuts,coffee,Pumpkin Coffee with Cream Medium,240,4,37,90.0,34.0
2092,dunkindonuts,coffee,Pumpkin Coffee with Cream Small,160,3,25,60.0,23.0
2093,dunkindonuts,coffee,Pumpkin Coffee with Cream Xlarge,410,7,62,150.0,57.0
2094,dunkindonuts,coffee,Pumpkin Iced Coffee Large,230,5,51,105.0,48.0
2095,dunkindonuts,coffee,Pumpkin Iced Coffee Medium,170,4,39,80.0,36.0
2096,dunkindonuts,coffee,Pumpkin Iced Coffee Small,110,2,26,55.0,24.0
2097,dunkindonuts,coffee,Pumpkin Iced Coffee with Cream Large,340,6,53,130.0,48.0
2098,dunkindonuts,coffee,Pumpkin Iced Coffee with Cream Medium,260,5,40,95.0,36.0
2099,dunkindonuts,coffee,Pumpkin Iced Coffee with Cream Small,170,3,27,65.0,24.0
2100,dunkindonuts,coffee,Pumpkin Mocha Coffee Large,220,4,51,70.0,47.0
2101,dunkindonuts,coffee,Pumpkin Mocha Coffee Medium,170,3,38,55.0,35.0
2102,dunkindonuts,coffee,Pumpkin Mocha Coffee Small,110,2,26,35.0,23.0
2103,dunkindonuts,coffee,Pumpkin Mocha Coffee XLarge,280,4,64,90.0,58.0
2104,dunkindonuts,coffee,Pumpkin Mocha Coffee with Cream Large,340,5,53,95.0,47.0
2105,dunkindonuts,coffee,Pumpkin Mocha Coffee with Cream Medium,250,4,40,70.0,35.0
2106,dunkindonuts,coffee,Pumpkin Mocha Coffee with Cream Small,170,3,27,45.0,23.0
2107,dunkindonuts,coffee,Pumpkin Mocha Coffee with Cream XLarge,420,6,66,115.0,59.0
2108,dunkindonuts,coffee,Pumpkin Mocha Iced Coffee Large,230,4,52,85.0,47.0
2109,dunkindonuts,coffee,Pumpkin Mocha Iced Coffee Medium,170,3,39,60.0,35.0
2110,dunkindonuts,coffee,Pumpkin Mocha Iced Coffee Small,110,2,26,45.0,23.0
2111,dunkindonuts,coffee,Pumpkin Mocha Iced Coffee with Cream Large,340,5,54,105.0,47.0
2112,dunkindonuts,coffee,Pumpkin Mocha Iced Coffee with Cream Medium,260,4,40,80.0,35.0
2113,dunkindonuts,coffee,Pumpkin Mocha Iced Coffee with Cream Small,170,3,27,55.0,23.0
2114,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee Large,220,4,51,90.0,47.0
2115,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee Medium,170,3,38,70.0,35.0
2116,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee Small,110,2,25,45.0,24.0
2117,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee XLarge,280,5,63,115.0,59.0
2118,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee with Cream Large,340,6,53,115.0,48.0
2119,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee with Cream Medium,250,4,39,85.0,36.0
2120,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee with Cream Small,170,3,26,55.0,24.0
2121,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Coffee with Cream XLarge,420,7,66,140.0,59.0
2122,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Iced Coffee Large,230,4,51,105.0,47.0
2123,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Iced Coffee Medium,170,3,38,75.0,35.0
2124,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Iced Coffee Small,110,2,26,55.0,24.0
2125,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Iced Coffee with Cream Large,340,6,53,125.0,48.0
2126,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Iced Coffee with Cream Medium,260,4,40,95.0,36.0
2127,dunkindonuts,coffee,Pumpkin White Chocolate Flavored Iced Coffee with Cream Small,170,3,27,65.0,24.0
2128,dunkindonuts,coffee,Raspberry Coffee Small,15,0,2,5.0,0.0
2129,dunkindonuts,coffee,Toasted Almond Coffee Small,10,0,1,5.0,0.0
2130,dunkindonuts,coffee,Oatmeal Raisin Cookie,290,5,59,220.0,38.0
2131,dunkindonuts,coffee,Reverse Chocolate Chunk Cookie,350,5,54,380.0,36.0
2132,dunkindonuts,coffee,Triple Chocolate Chunk Cookie,340,5,58,380.0,34.0
2133,dunkindonuts,coolatta,Minute Maid® Orange Coolatta® Large,410,1,107,50.0,102.0
2134,dunkindonuts,coolatta,Minute Maid® Orange Coolatta® Medium,310,1,80,35.0,77.0
2135,dunkindonuts,coolatta,Minute Maid® Orange Coolatta® Small,200,1,53,25.0,51.0
2136,dunkindonuts,coolatta,Strawberry Fruit Coolatta® Large,470,0,115,70.0,114.0
2137,dunkindonuts,coolatta,Strawberry Fruit Coolatta® Medium,350,0,86,55.0,85.0
2138,dunkindonuts,coolatta,Strawberry Fruit Coolatta® Small,230,0,57,35.0,57.0
2139,dunkindonuts,coolatta,Vanilla Bean Coolatta® Large,850,6,184,300.0,174.0
2140,dunkindonuts,coolatta,Vanilla Bean Coolatta® Medium,630,4,138,220.0,130.0
2141,dunkindonuts,coolatta,Vanilla Bean Coolatta® Small,420,3,92,150.0,87.0
2142,dunkindonuts,cream cheese,Plain Cream Cheese,150,3,3,250.0,3.0
2143,dunkindonuts,cream cheese,Reduced Fat Blueberry Cream Cheese Spread,150,2,15,210.0,11.0
2144,dunkindonuts,cream cheese,Reduced Fat Onion & Chive Cream Cheese Spread,130,3,6,250.0,3.0
2145,dunkindonuts,cream cheese,Reduced Fat Plain Cream Cheese,100,4,5,250.0,2.0
2146,dunkindonuts,cream cheese,Reduced Fat Smoked Salmon Cream Cheese Spread,140,4,6,240.0,4.0
2147,dunkindonuts,cream cheese,Reduced Fat Strawberry Cream Cheese Spread,150,2,15,200.0,11.0
2148,dunkindonuts,cream cheese,Reduced Fat Veggie Cream Cheese Spread,120,2,6,240.0,2.0
2149,dunkindonuts,danish,Apple Cheese Danish,330,4,41,270.0,18.0
2150,dunkindonuts,danish,Cheese Danish,330,5,39,270.0,17.0
2151,dunkindonuts,danish,Strawberry Cheese Danish,320,4,40,260.0,18.0
2152,dunkindonuts,donuts,Apple Crumb Donut,490,4,80,350.0,49.0
2153,dunkindonuts,donuts,Apple n Spice Donut,270,3,32,350.0,8.0
2154,dunkindonuts,donuts,Bavarian Kreme Donut,270,4,31,350.0,9.0
2155,dunkindonuts,donuts,Blueberry Cake Donut,340,4,44,570.0,21.0
2156,dunkindonuts,donuts,Blueberry Crumb Cake Donut,380,4,53,390.0,26.0
2157,dunkindonuts,donuts,Blueberry Crumb Donut,500,4,84,350.0,52.0
2158,dunkindonuts,donuts,Boston Kreme Donut,310,3,39,370.0,16.0
2159,dunkindonuts,donuts,Boston Scream Donut,310,3,40,360.0,19.0
2160,dunkindonuts,donuts,Bow Tie Donut,310,4,39,400.0,15.0
2161,dunkindonuts,donuts,Butternut Donut,520,4,78,310.0,47.0
2162,dunkindonuts,donuts,Caramel Spice Donut,290,4,33,350.0,11.0
2163,dunkindonuts,donuts,Chocolate Caramel Donut,340,4,42,370.0,20.0
2164,dunkindonuts,donuts,Chocolate Coconut Cake Donut,550,5,47,390.0,22.0
2165,dunkindonuts,donuts,Chocolate Crumb Cake Donut,380,4,43,490.0,22.0
2166,dunkindonuts,donuts,Chocolate Frosted Cake Donut,370,4,45,320.0,20.0
2167,dunkindonuts,donuts,Chocolate Frosted Cocoa Donut,270,4,33,300.0,13.0
2168,dunkindonuts,donuts,Chocolate Frosted Coffee Roll,410,7,53,420.0,19.0
2169,dunkindonuts,donuts,Chocolate Frosted Donut,270,3,31,340.0,13.0
2170,dunkindonuts,donuts,Chocolate Frosted Donut with Sprinkles,290,3,34,340.0,14.0
2171,dunkindonuts,donuts,Chocolate Glazed Cake Donut,370,3,35,390.0,17.0
2172,dunkindonuts,donuts,Chocolate Iced Bismark,390,5,52,360.0,21.0
2173,dunkindonuts,donuts,Chocolate Kreme Filled Donut,370,4,42,370.0,21.0
2174,dunkindonuts,donuts,Chocolate Peanut Butter Kreme Donut,360,3,43,360.0,24.0
2175,dunkindonuts,donuts,Cinnamon Cake Donut,340,3,38,300.0,13.0
2176,dunkindonuts,donuts,Cinnamon Cake Stick,350,4,44,420.0,19.0
2177,dunkindonuts,donuts,Cinnamon Guava Donut,250,3,28,340.0,8.0
2178,dunkindonuts,donuts,Cocoa Boston Kreme Donut,300,4,37,300.0,16.0
2179,dunkindonuts,donuts,Cocoa Butternut Donut,280,4,37,290.0,17.0
2180,dunkindonuts,donuts,Cocoa Coconut Donut,280,4,33,300.0,13.0
2181,dunkindonuts,donuts,Cocoa Coffee Roll,310,5,44,300.0,16.0
2182,dunkindonuts,donuts,Cocoa Confetti Donut,280,4,35,300.0,15.0
2183,dunkindonuts,donuts,Cocoa Glazed Donut,260,4,32,280.0,13.0
2184,dunkindonuts,donuts,Cocoa Jelly Donut,320,4,43,290.0,15.0
2185,dunkindonuts,donuts,Cocoa Kreme Puff Donut,320,3,33,290.0,16.0
2186,dunkindonuts,donuts,Coconut Caramel Donut,350,4,44,370.0,20.0
2187,dunkindonuts,donuts,Coconut Caramel Drizzle Donut,300,4,33,360.0,11.0
2188,dunkindonuts,donuts,Coconut Guava Donut,310,3,39,350.0,17.0
2189,dunkindonuts,donuts,Coffee Roll,400,7,53,400.0,19.0
2190,dunkindonuts,donuts,Crumb Cake Donut,380,4,46,330.0,25.0
2191,dunkindonuts,donuts,Double Chocolate Cake Donut,380,4,36,410.0,17.0
2192,dunkindonuts,donuts,Double Cocoa Coffee Roll,320,5,44,320.0,16.0
2193,dunkindonuts,donuts,Double Cocoa Kreme Donut,320,4,35,290.0,14.0
2194,dunkindonuts,donuts,Double Cocoa Kreme Puff Donut,310,4,33,290.0,13.0
2195,dunkindonuts,donuts,Dulce de Chocolate Donut,350,4,45,360.0,21.0
2196,dunkindonuts,donuts,Dulce de Leche Donut,290,4,31,340.0,10.0
2197,dunkindonuts,donuts,Eclair,390,5,52,360.0,21.0
2198,dunkindonuts,donuts,Fall Harvest Donut,290,3,35,340.0,15.0
2199,dunkindonuts,donuts,French Cruller,220,2,18,100.0,10.0
2200,dunkindonuts,donuts,Frosted Berry Shortcake Donut,350,3,43,360.0,24.0
2201,dunkindonuts,donuts,Frosted Maple Kreme Donut,360,3,44,360.0,25.0
2202,dunkindonuts,donuts,Frosted Strawberry Dream Donut,360,3,44,360.0,25.0
2203,dunkindonuts,donuts,Glazed Apple Maple Donut,310,3,41,350.0,17.0
2204,dunkindonuts,donuts,Glazed Bavarian Kreme Donut,290,3,37,350.0,15.0
2205,dunkindonuts,donuts,Glazed Cake Donut,360,3,44,300.0,19.0
2206,dunkindonuts,donuts,Glazed Cake Stick,370,4,48,420.0,23.0
2207,dunkindonuts,donuts,Glazed Caramel Donut,330,4,41,350.0,19.0
2208,dunkindonuts,donuts,Glazed Chocolate Cake Stick,390,3,40,540.0,17.0
2209,dunkindonuts,donuts,Glazed Chocolate Kreme Donut,360,4,44,370.0,22.0
2210,dunkindonuts,donuts,Glazed Cocoa Jelly Donut,310,3,43,280.0,14.0
2211,dunkindonuts,donuts,Glazed Donut,260,3,31,330.0,12.0
2212,dunkindonuts,donuts,Glazed Guava Donut,280,3,36,340.0,15.0
2213,dunkindonuts,donuts,Glazed Jelly Donut,310,3,43,340.0,14.0
2214,dunkindonuts,donuts,Glazed Lemon Donut,300,3,39,350.0,17.0
2215,dunkindonuts,donuts,Glazed Strawberry Donut,320,3,45,350.0,21.0
2216,dunkindonuts,donuts,Glazed Vanilla Kreme Donut,370,3,44,360.0,25.0
2217,dunkindonuts,donuts,Guava Burst Donut,260,3,29,340.0,9.0
2218,dunkindonuts,donuts,Guayaba Burst Donut,300,4,38,330.0,15.0
2219,dunkindonuts,donuts,Jelly Donut,270,3,32,330.0,15.0
2220,dunkindonuts,donuts,Jelly Stick,420,4,60,440.0,20.0
2221,dunkindonuts,donuts,Lemon Filled Donut,270,4,31,350.0,9.0
2222,dunkindonuts,donuts,Maple Crumb Cake Donut,380,4,45,330.0,25.0
2223,dunkindonuts,donuts,Maple Frosted Cocoa Donut,270,4,34,290.0,15.0
2224,dunkindonuts,donuts,Maple Frosted Coffee Roll,410,7,54,410.0,20.0
2225,dunkindonuts,donuts,Maple Frosted Donut,270,3,32,340.0,14.0
2226,dunkindonuts,donuts,Maple Kreme Donut,320,4,36,350.0,17.0
2227,dunkindonuts,donuts,Maple Kreme Drizzle Donut,370,3,47,360.0,28.0
2228,dunkindonuts,donuts,Marble Frosted Cocoa Donut,280,4,36,290.0,17.0
2229,dunkindonuts,donuts,Marble Frosted Donut,270,3,32,340.0,13.0
2230,dunkindonuts,donuts,Old Fashioned Cake Donut,320,3,33,300.0,9.0
2231,dunkindonuts,donuts,PB&J Kreme Donut,360,3,44,360.0,26.0
2232,dunkindonuts,donuts,Peanut Butter Kreme Donut,320,3,36,350.0,17.0
2233,dunkindonuts,donuts,Pina Boom Donut,270,4,32,350.0,12.0
2234,dunkindonuts,donuts,Pina Colada Donut,330,4,42,380.0,20.0
2235,dunkindonuts,donuts,Plain Cake Stick,330,4,36,420.0,12.0
2236,dunkindonuts,donuts,Powdered Cake Donut,340,4,38,300.0,13.0
2237,dunkindonuts,donuts,Powdered Cake Stick,360,5,43,420.0,18.0
2238,dunkindonuts,donuts,Powdered Cocoa Donut,230,4,26,280.0,7.0
2239,dunkindonuts,donuts,Pumpkin Crumb Cake Donut,450,4,56,390.0,35.0
2240,dunkindonuts,donuts,Pumpkin Donut,360,3,39,380.0,20.0
2241,dunkindonuts,donuts,Pumpkin Pie Donut,380,4,46,380.0,25.0
